Date,City,State,Price
2012-04-01,Seattle,WA,133.8
2012-04-01,10,Composite,148.44
2012-04-01,20,Composite,135.9
2012-04-01,US,National,138.52
2012-05-01,Phoenix,AZ,111.9
2012-05-01,Los Angeles,CA,165.76
2012-05-01,San Diego,CA,153.06
2012-05-01,San Francisco,CA,135.28
2012-05-01,Denver,CO,128.48
2012-05-01,Washington,DC,185.9
2012-05-01,Miami,FL,143.35
2012-05-01,Tampa,FL,130.34
2012-05-01,Atlanta,GA,87.87
2012-05-01,Chicago,IL,108.62
2012-05-01,Boston,MA,150.63
2012-05-01,Detroit,MI,71.2
2012-05-01,Minneapolis,MN,113.5
2012-05-01,Charlotte,NC,112.9
2012-05-01,Las Vegas,NV,92.55
2012-05-01,New York,NY,160.18
2012-05-01,Cleveland,OH,99.68
2012-05-01,Portland,OR,135.09
2012-05-01,Dallas,TX,118.6
2012-05-01,Seattle,WA,137.3
2012-05-01,10,Composite,151.75
2012-05-01,20,Composite,139.2
2012-05-01,US,National,141.09
2012-06-01,Phoenix,AZ,114.6
2012-06-01,Los Angeles,CA,168.57
2012-06-01,San Diego,CA,154.76
2012-06-01,San Francisco,CA,139.01
2012-06-01,Denver,CO,131.06
2012-06-01,Washington,DC,189.28
2012-06-01,Miami,FL,145.62
2012-06-01,Tampa,FL,132.95
2012-06-01,Atlanta,GA,91.75
2012-06-01,Chicago,IL,113.56
2012-06-01,Boston,MA,154.4
2012-06-01,Detroit,MI,75.08
2012-06-01,Minneapolis,MN,118.8
2012-06-01,Charlotte,NC,114.49
2012-06-01,Las Vegas,NV,93.94
2012-06-01,New York,NY,163.27
2012-06-01,Cleveland,OH,101.9
2012-06-01,Portland,OR,138.51
2012-06-01,Dallas,TX,120.1
2012-06-01,Seattle,WA,139.8
2012-06-01,10,Composite,154.94
2012-06-01,20,Composite,142.3
2012-06-01,US,National,143.21
2012-07-01,Phoenix,AZ,117.2
2012-07-01,Los Angeles,CA,170.79
2012-07-01,San Diego,CA,156.48
2012-07-01,San Francisco,CA,141.71
2012-07-01,Denver,CO,132.79
2012-07-01,Washington,DC,191.46
2012-07-01,Miami,FL,148.7
2012-07-01,Tampa,FL,134.31
2012-07-01,Atlanta,GA,94.15
2012-07-01,Chicago,IL,116.61
2012-07-01,Boston,MA,157.18
2012-07-01,Detroit,MI,77.65
2012-07-01,Minneapolis,MN,123.2
2012-07-01,Charlotte,NC,115.49
2012-07-01,Las Vegas,NV,94.57
2012-07-01,New York,NY,165.17
2012-07-01,Cleveland,OH,102.33
2012-07-01,Portland,OR,140.12
2012-07-01,Dallas,TX,121.2
2012-07-01,Seattle,WA,141.7
2012-07-01,10,Composite,157.21
2012-07-01,20,Composite,144.5
2012-07-01,US,National,144.31
2012-08-01,Phoenix,AZ,119.2
2012-08-01,Los Angeles,CA,173.01
2012-08-01,San Diego,CA,157.84
2012-08-01,San Francisco,CA,142.37
2012-08-01,Denver,CO,133.48
2012-08-01,Washington,DC,192.38
2012-08-01,Miami,FL,150.12
2012-08-01,Tampa,FL,134.9
2012-08-01,Atlanta,GA,95.8
2012-08-01,Chicago,IL,117.45
2012-08-01,Boston,MA,158.26
2012-08-01,Detroit,MI,79.48
2012-08-01,Minneapolis,MN,124.6
2012-08-01,Charlotte,NC,116.59
2012-08-01,Las Vegas,NV,96.03
2012-08-01,New York,NY,166.41
2012-08-01,Cleveland,OH,103.13
2012-08-01,Portland,OR,140.8
2012-08-01,Dallas,TX,121.3
2012-08-01,Seattle,WA,141.6
2012-08-01,10,Composite,158.52
2012-08-01,20,Composite,145.8
2012-08-01,US,National,144.74
2012-09-01,Phoenix,AZ,120.6
2012-09-01,Los Angeles,CA,174.79
2012-09-01,San Diego,CA,160.09
2012-09-01,San Francisco,CA,143.15
2012-09-01,Denver,CO,134.01
2012-09-01,Washington,DC,191.84
2012-09-01,Miami,FL,150.24
2012-09-01,Tampa,FL,134.71
2012-09-01,Atlanta,GA,96.06
2012-09-01,Chicago,IL,116.69
2012-09-01,Boston,MA,157.25
2012-09-01,Detroit,MI,80.11
2012-09-01,Minneapolis,MN,125.7
2012-09-01,Charlotte,NC,115.87
2012-09-01,Las Vegas,NV,97.38
2012-09-01,New York,NY,166.3
2012-09-01,Cleveland,OH,102.09
2012-09-01,Portland,OR,141.1
2012-09-01,Dallas,TX,121.5
2012-09-01,Seattle,WA,142.0
2012-09-01,10,Composite,158.94
2012-09-01,20,Composite,146.2
2012-09-01,US,National,144.39
2012-10-01,Phoenix,AZ,122.3
2012-10-01,Los Angeles,CA,175.85
2012-10-01,San Diego,CA,162.1
2012-10-01,San Francisco,CA,144.15
2012-10-01,Denver,CO,134.03
2012-10-01,Washington,DC,190.25
2012-10-01,Miami,FL,149.97
2012-10-01,Tampa,FL,134.05
2012-10-01,Atlanta,GA,95.6
2012-10-01,Chicago,IL,114.88
2012-10-01,Boston,MA,155.11
2012-10-01,Detroit,MI,80.82
2012-10-01,Minneapolis,MN,124.9
2012-10-01,Charlotte,NC,115.4
2012-10-01,Las Vegas,NV,100.14
2012-10-01,New York,NY,165.16
2012-10-01,Cleveland,OH,101.61
2012-10-01,Portland,OR,142.44
2012-10-01,Dallas,TX,120.7
2012-10-01,Seattle,WA,141.8
2012-10-01,10,Composite,158.67
2012-10-01,20,Composite,146.0
2012-10-01,US,National,144.01
2012-11-01,Phoenix,AZ,124.1
2012-11-01,Los Angeles,CA,176.58
2012-11-01,San Diego,CA,163.61
2012-11-01,San Francisco,CA,146.23
2012-11-01,Denver,CO,134.5
2012-11-01,Washington,DC,188.93
2012-11-01,Miami,FL,151.13
2012-11-01,Tampa,FL,133.74
2012-11-01,Atlanta,GA,95.68
2012-11-01,Chicago,IL,113.36
2012-11-01,Boston,MA,153.71
2012-11-01,Detroit,MI,80.75
2012-11-01,Minneapolis,MN,125.8
2012-11-01,Charlotte,NC,114.85
2012-11-01,Las Vegas,NV,100.56
2012-11-01,New York,NY,162.88
2012-11-01,Cleveland,OH,100.88
2012-11-01,Portland,OR,142.13
2012-11-01,Dallas,TX,120.6
2012-11-01,Seattle,WA,142.5
2012-11-01,10,Composite,158.27
2012-11-01,20,Composite,145.8
2012-11-01,US,National,144.01
2012-12-01,Phoenix,AZ,125.3
2012-12-01,Los Angeles,CA,178.59
2012-12-01,San Diego,CA,164.31
2012-12-01,San Francisco,CA,147.24
2012-12-01,Denver,CO,134.14
2012-12-01,Washington,DC,188.73
2012-12-01,Miami,FL,152.37
2012-12-01,Tampa,FL,134.02
2012-12-01,Atlanta,GA,95.95
2012-12-01,Chicago,IL,112.61
2012-12-01,Boston,MA,153.81
2012-12-01,Detroit,MI,81.14
2012-12-01,Minneapolis,MN,125.9
2012-12-01,Charlotte,NC,115.05
2012-12-01,Las Vegas,NV,102.41
2012-12-01,New York,NY,161.96
2012-12-01,Cleveland,OH,100.71
2012-12-01,Portland,OR,141.29
2012-12-01,Dallas,TX,120.5
2012-12-01,Seattle,WA,141.7
2012-12-01,10,Composite,158.6
2012-12-01,20,Composite,146.0
2012-12-01,US,National,143.92
2013-01-01,Phoenix,AZ,126.6
2013-01-01,Los Angeles,CA,180.23
2013-01-01,San Diego,CA,163.28
2013-01-01,San Francisco,CA,147.45
2013-01-01,Denver,CO,134.17
2013-01-01,Washington,DC,187.44
2013-01-01,Miami,FL,153.51
2013-01-01,Tampa,FL,135.55
2013-01-01,Atlanta,GA,96.98
2013-01-01,Chicago,IL,111.65
2013-01-01,Boston,MA,153.8
2013-01-01,Detroit,MI,81.26
2013-01-01,Minneapolis,MN,125.4
2013-01-01,Charlotte,NC,115.53
2013-01-01,Las Vegas,NV,104.04
2013-01-01,New York,NY,161.23
2013-01-01,Cleveland,OH,100.0
2013-01-01,Portland,OR,140.74
2013-01-01,Dallas,TX,120.5
2013-01-01,Seattle,WA,141.3
2013-01-01,10,Composite,158.61
2013-01-01,20,Composite,146.1
2013-01-01,US,National,144.36
2013-02-01,Phoenix,AZ,128.1
2013-02-01,Los Angeles,CA,182.04
2013-02-01,San Diego,CA,164.25
2013-02-01,San Francisco,CA,148.23
2013-02-01,Denver,CO,133.9
2013-02-01,Washington,DC,186.56
2013-02-01,Miami,FL,153.97
2013-02-01,Tampa,FL,136.33
2013-02-01,Atlanta,GA,97.01
2013-02-01,Chicago,IL,110.7
2013-02-01,Boston,MA,153.9
2013-02-01,Detroit,MI,80.89
2013-02-01,Minneapolis,MN,124.5
2013-02-01,Charlotte,NC,115.82
2013-02-01,Las Vegas,NV,105.46
2013-02-01,New York,NY,161.46
2013-02-01,Cleveland,OH,99.44
2013-02-01,Portland,OR,141.76
2013-02-01,Dallas,TX,120.7
2013-02-01,Seattle,WA,140.9
2013-02-01,10,Composite,159.09
2013-02-01,20,Composite,146.5
2013-02-01,US,National,145.2
2013-03-01,Phoenix,AZ,130.2
2013-03-01,Los Angeles,CA,186.3
2013-03-01,San Diego,CA,167.84
2013-03-01,San Francisco,CA,153.96
2013-03-01,Denver,CO,135.79
2013-03-01,Washington,DC,189.67
2013-03-01,Miami,FL,155.89
2013-03-01,Tampa,FL,139.78
2013-03-01,Atlanta,GA,98.25
2013-03-01,Chicago,IL,110.73
2013-03-01,Boston,MA,155.71
2013-03-01,Detroit,MI,81.23
2013-03-01,Minneapolis,MN,123.2
2013-03-01,Charlotte,NC,118.34
2013-03-01,Las Vegas,NV,108.36
2013-03-01,New York,NY,160.25
2013-03-01,Cleveland,OH,100.03
2013-03-01,Portland,OR,145.52
2013-03-01,Dallas,TX,122.3
2013-03-01,Seattle,WA,145.2
2013-03-01,10,Composite,161.13
2013-03-01,20,Composite,148.4
2013-03-01,US,National,148.01
2013-04-01,Phoenix,AZ,132.4
2013-04-01,Los Angeles,CA,192.56
2013-04-01,San Diego,CA,174.08
2013-04-01,San Francisco,CA,161.46
2013-04-01,Denver,CO,138.28
2013-04-01,Washington,DC,194.16
2013-04-01,Miami,FL,159.65
2013-04-01,Tampa,FL,142.1
2013-04-01,Atlanta,GA,102.0
2013-04-01,Chicago,IL,113.83
2013-04-01,Boston,MA,159.13
2013-04-01,Detroit,MI,82.66
2013-04-01,Minneapolis,MN,126.8
2013-04-01,Charlotte,NC,120.3
2013-04-01,Las Vegas,NV,111.05
2013-04-01,New York,NY,161.97
2013-04-01,Cleveland,OH,102.11
2013-04-01,Portland,OR,148.62
2013-04-01,Dallas,TX,125.0
2013-04-01,Seattle,WA,149.0
2013-04-01,10,Composite,165.35
2013-04-01,20,Composite,152.2
2013-04-01,US,National,151.03
2013-05-01,Phoenix,AZ,134.9
2013-05-01,Los Angeles,CA,197.54
2013-05-01,San Diego,CA,179.56
2013-05-01,San Francisco,CA,168.41
2013-05-01,Denver,CO,140.98
2013-05-01,Washington,DC,198.04
2013-05-01,Miami,FL,163.74
2013-05-01,Tampa,FL,144.61
2013-05-01,Atlanta,GA,105.5
2013-05-01,Chicago,IL,117.92
2013-05-01,Boston,MA,161.94
2013-05-01,Detroit,MI,85.86
2013-05-01,Minneapolis,MN,129.5
2013-05-01,Charlotte,NC,121.79
2013-05-01,Las Vegas,NV,114.09
2013-05-01,New York,NY,164.64
2013-05-01,Cleveland,OH,103.68
2013-05-01,Portland,OR,151.91
2013-05-01,Dallas,TX,127.6
2013-05-01,Seattle,WA,153.7
2013-05-01,10,Composite,169.47
2013-05-01,20,Composite,156.0
2013-05-01,US,National,153.93
2013-06-01,Phoenix,AZ,137.3
2013-06-01,Los Angeles,CA,202.08
2013-06-01,San Diego,CA,184.57
2013-06-01,San Francisco,CA,173.01
2013-06-01,Denver,CO,143.37
2013-06-01,Washington,DC,200.09
2013-06-01,Miami,FL,167.1
2013-06-01,Tampa,FL,147.83
2013-06-01,Atlanta,GA,109.1
2013-06-01,Chicago,IL,121.74
2013-06-01,Boston,MA,164.75
2013-06-01,Detroit,MI,88.38
2013-06-01,Minneapolis,MN,132.4
2013-06-01,Charlotte,NC,123.29
2013-06-01,Las Vegas,NV,117.28
2013-06-01,New York,NY,167.96
2013-06-01,Cleveland,OH,105.76
2013-06-01,Portland,OR,154.8
2013-06-01,Dallas,TX,129.7
2013-06-01,Seattle,WA,156.4
2013-06-01,10,Composite,173.17
2013-06-01,20,Composite,159.4
2013-06-01,US,National,156.5
2013-07-01,Phoenix,AZ,139.3
2013-07-01,Los Angeles,CA,206.33
2013-07-01,San Diego,CA,188.33
2013-07-01,San Francisco,CA,176.87
2013-07-01,Denver,CO,145.63
2013-07-01,Washington,DC,202.97
2013-07-01,Miami,FL,169.07
2013-07-01,Tampa,FL,151.17
2013-07-01,Atlanta,GA,111.5
2013-07-01,Chicago,IL,125.69
2013-07-01,Boston,MA,167.02
2013-07-01,Detroit,MI,90.73
2013-07-01,Minneapolis,MN,134.8
2013-07-01,Charlotte,NC,123.85
2013-07-01,Las Vegas,NV,120.58
2013-07-01,New York,NY,170.47
2013-07-01,Cleveland,OH,106.33
2013-07-01,Portland,OR,157.26
2013-07-01,Dallas,TX,131.4
2013-07-01,Seattle,WA,159.5
2013-07-01,10,Composite,176.39
2013-07-01,20,Composite,162.3
2013-07-01,US,National,158.37
2013-08-01,Phoenix,AZ,141.4
2013-08-01,Los Angeles,CA,210.49
2013-08-01,San Diego,CA,191.78
2013-08-01,San Francisco,CA,178.53
2013-08-01,Denver,CO,146.95
2013-08-01,Washington,DC,204.44
2013-08-01,Miami,FL,170.41
2013-08-01,Tampa,FL,153.93
2013-08-01,Atlanta,GA,113.4
2013-08-01,Chicago,IL,127.7
2013-08-01,Boston,MA,168.26
2013-08-01,Detroit,MI,92.56
2013-08-01,Minneapolis,MN,137.1
2013-08-01,Charlotte,NC,125.07
2013-08-01,Las Vegas,NV,124.09
2013-08-01,New York,NY,172.29
2013-08-01,Cleveland,OH,106.65
2013-08-01,Portland,OR,159.13
2013-08-01,Dallas,TX,132.3
2013-08-01,Seattle,WA,160.3
2013-08-01,10,Composite,178.71
2013-08-01,20,Composite,164.4
2013-08-01,US,National,159.48
2013-09-01,Phoenix,AZ,143.1
2013-09-01,Los Angeles,CA,212.83
2013-09-01,San Diego,CA,193.51
2013-09-01,San Francisco,CA,179.91
2013-09-01,Denver,CO,147.3
2013-09-01,Washington,DC,205.25
2013-09-01,Miami,FL,171.7
2013-09-01,Tampa,FL,154.24
2013-09-01,Atlanta,GA,113.9
2013-09-01,Chicago,IL,128.03
2013-09-01,Boston,MA,169.02
2013-09-01,Detroit,MI,93.89
2013-09-01,Minneapolis,MN,138.3
2013-09-01,Charlotte,NC,124.79
2013-09-01,Las Vegas,NV,125.74
2013-09-01,New York,NY,173.23
2013-09-01,Cleveland,OH,106.76
2013-09-01,Portland,OR,160.18
2013-09-01,Dallas,TX,132.5
2013-09-01,Seattle,WA,160.8
2013-09-01,10,Composite,179.97
2013-09-01,20,Composite,165.6
2013-09-01,US,National,159.77
2013-10-01,Phoenix,AZ,144.4
2013-10-01,Los Angeles,CA,214.65
2013-10-01,San Diego,CA,194.07
2013-10-01,San Francisco,CA,179.55
2013-10-01,Denver,CO,146.74
2013-10-01,Washington,DC,204.38
2013-10-01,Miami,FL,173.63
2013-10-01,Tampa,FL,154.4
2013-10-01,Atlanta,GA,113.7
2013-10-01,Chicago,IL,127.42
2013-10-01,Boston,MA,168.42
2013-10-01,Detroit,MI,94.77
2013-10-01,Minneapolis,MN,139.1
2013-10-01,Charlotte,NC,125.17
2013-10-01,Las Vegas,NV,127.23
2013-10-01,New York,NY,173.29
2013-10-01,Cleveland,OH,105.8
2013-10-01,Portland,OR,160.46
2013-10-01,Dallas,TX,132.4
2013-10-01,Seattle,WA,160.3
2013-10-01,10,Composite,180.29
2013-10-01,20,Composite,165.9
2013-10-01,US,National,159.65
2013-11-01,Phoenix,AZ,144.8
2013-11-01,Los Angeles,CA,214.79
2013-11-01,San Diego,CA,194.15
2013-11-01,San Francisco,CA,180.19
2013-11-01,Denver,CO,146.44
2013-11-01,Washington,DC,203.71
2013-11-01,Miami,FL,176.02
2013-11-01,Tampa,FL,154.7
2013-11-01,Atlanta,GA,113.3
2013-11-01,Chicago,IL,125.87
2013-11-01,Boston,MA,168.78
2013-11-01,Detroit,MI,94.72
2013-11-01,Minneapolis,MN,139.0
2013-11-01,Charlotte,NC,124.17
2013-11-01,Las Vegas,NV,128.0
2013-11-01,New York,NY,172.72
2013-11-01,Cleveland,OH,105.74
2013-11-01,Portland,OR,159.92
2013-11-01,Dallas,TX,132.5
2013-11-01,Seattle,WA,160.1
2013-11-01,10,Composite,180.2
2013-11-01,20,Composite,165.8
2013-11-01,US,National,159.47
2013-12-01,Phoenix,AZ,144.4
2013-12-01,Los Angeles,CA,214.84
2013-12-01,San Diego,CA,193.87
2013-12-01,San Francisco,CA,180.55
2013-12-01,Denver,CO,146.26
2013-12-01,Washington,DC,204.06
2013-12-01,Miami,FL,177.57
2013-12-01,Tampa,FL,155.23
2013-12-01,Atlanta,GA,113.3
2013-12-01,Chicago,IL,125.29
2013-12-01,Boston,MA,168.65
2013-12-01,Detroit,MI,94.6
2013-12-01,Minneapolis,MN,138.1
2013-12-01,Charlotte,NC,124.07
2013-12-01,Las Vegas,NV,128.53
2013-12-01,New York,NY,171.96
2013-12-01,Cleveland,OH,104.2
2013-12-01,Portland,OR,159.84
2013-12-01,Dallas,TX,132.8
2013-12-01,Seattle,WA,159.3
2013-12-01,10,Composite,180.07
2013-12-01,20,Composite,165.6
2013-12-01,US,National,159.39
2014-01-01,Phoenix,AZ,144.1
2014-01-01,Los Angeles,CA,214.23
2014-01-01,San Diego,CA,194.94
2014-01-01,San Francisco,CA,181.52
2014-01-01,Denver,CO,146.21
2014-01-01,Washington,DC,203.32
2014-01-01,Miami,FL,178.85
2014-01-01,Tampa,FL,155.79
2014-01-01,Atlanta,GA,113.2
2014-01-01,Chicago,IL,123.73
2014-01-01,Boston,MA,167.82
2014-01-01,Detroit,MI,93.92
2014-01-01,Minneapolis,MN,137.2
2014-01-01,Charlotte,NC,123.89
2014-01-01,Las Vegas,NV,129.93
2014-01-01,New York,NY,171.97
2014-01-01,Cleveland,OH,104.02
2014-01-01,Portland,OR,159.31
2014-01-01,Dallas,TX,132.6
2014-01-01,Seattle,WA,158.0
2014-01-01,10,Composite,179.94
2014-01-01,20,Composite,165.4
2014-01-01,US,National,159.48
2014-02-01,Phoenix,AZ,144.1
2014-02-01,Los Angeles,CA,215.25
2014-02-01,San Diego,CA,196.97
2014-02-01,San Francisco,CA,181.91
2014-02-01,Denver,CO,146.13
2014-02-01,Washington,DC,203.45
2014-02-01,Miami,FL,178.57
2014-02-01,Tampa,FL,154.63
2014-02-01,Atlanta,GA,112.6
2014-02-01,Chicago,IL,122.61
2014-02-01,Boston,MA,166.98
2014-02-01,Detroit,MI,93.42
2014-02-01,Minneapolis,MN,135.9
2014-02-01,Charlotte,NC,123.55
2014-02-01,Las Vegas,NV,129.85
2014-02-01,New York,NY,171.29
2014-02-01,Cleveland,OH,102.38
2014-02-01,Portland,OR,160.61
2014-02-01,Dallas,TX,133.0
2014-02-01,Seattle,WA,159.0
2014-02-01,10,Composite,179.96
2014-02-01,20,Composite,165.3
2014-02-01,US,National,159.98
2014-03-01,Phoenix,AZ,144.7
2014-03-01,Los Angeles,CA,217.61
2014-03-01,San Diego,CA,199.41
2014-03-01,San Francisco,CA,186.69
2014-03-01,Denver,CO,148.22
2014-03-01,Washington,DC,205.53
2014-03-01,Miami,FL,181.0
2014-03-01,Tampa,FL,154.8
2014-03-01,Atlanta,GA,113.7
2014-03-01,Chicago,IL,123.65
2014-03-01,Boston,MA,168.42
2014-03-01,Detroit,MI,93.78
2014-03-01,Minneapolis,MN,137.2
2014-03-01,Charlotte,NC,124.17
2014-03-01,Las Vegas,NV,131.31
2014-03-01,New York,NY,170.62
2014-03-01,Cleveland,OH,103.95
2014-03-01,Portland,OR,162.65
2014-03-01,Dallas,TX,134.5
2014-03-01,Seattle,WA,162.0
2014-03-01,10,Composite,181.43
2014-03-01,20,Composite,166.8
2014-03-01,US,National,161.3
2014-04-01,Phoenix,AZ,145.3
2014-04-01,Los Angeles,CA,219.54
2014-04-01,San Diego,CA,200.78
2014-04-01,San Francisco,CA,191.2
2014-04-01,Denver,CO,150.6
2014-04-01,Washington,DC,207.55
2014-04-01,Miami,FL,183.02
2014-04-01,Tampa,FL,156.55
2014-04-01,Atlanta,GA,115.8
2014-04-01,Chicago,IL,126.07
2014-04-01,Boston,MA,173.53
2014-04-01,Detroit,MI,94.86
2014-04-01,Minneapolis,MN,138.3
2014-04-01,Charlotte,NC,125.5
2014-04-01,Las Vegas,NV,131.91
2014-04-01,New York,NY,170.8
2014-04-01,Cleveland,OH,105.0
2014-04-01,Portland,OR,165.24
2014-04-01,Dallas,TX,136.7
2014-04-01,Seattle,WA,165.7
2014-04-01,10,Composite,183.34
2014-04-01,20,Composite,168.7
2014-04-01,US,National,163.08
2014-05-01,Phoenix,AZ,145.9
2014-05-01,Los Angeles,CA,221.75
2014-05-01,San Diego,CA,201.98
2014-05-01,San Francisco,CA,194.72
2014-05-01,Denver,CO,152.59
2014-05-01,Washington,DC,209.32
2014-05-01,Miami,FL,185.22
2014-05-01,Tampa,FL,159.27
2014-05-01,Atlanta,GA,117.2
2014-05-01,Chicago,IL,127.95
2014-05-01,Boston,MA,175.35
2014-05-01,Detroit,MI,96.17
2014-05-01,Minneapolis,MN,140.2
2014-05-01,Charlotte,NC,127.19
2014-05-01,Las Vegas,NV,133.33
2014-05-01,New York,NY,172.3
2014-05-01,Cleveland,OH,106.15
2014-05-01,Portland,OR,167.09
2014-05-01,Dallas,TX,138.5
2014-05-01,Seattle,WA,168.1
2014-05-01,10,Composite,185.31
2014-05-01,20,Composite,170.6
2014-05-01,US,National,164.8
2014-06-01,Phoenix,AZ,146.8
2014-06-01,Los Angeles,CA,223.39
2014-06-01,San Diego,CA,203.06
2014-06-01,San Francisco,CA,195.91
2014-06-01,Denver,CO,154.39
2014-06-01,Washington,DC,210.29
2014-06-01,Miami,FL,186.23
2014-06-01,Tampa,FL,161.16
2014-06-01,Atlanta,GA,118.4
2014-06-01,Chicago,IL,129.93
2014-06-01,Boston,MA,176.23
2014-06-01,Detroit,MI,97.34
2014-06-01,Minneapolis,MN,141.2
2014-06-01,Charlotte,NC,127.68
2014-06-01,Las Vegas,NV,135.05
2014-06-01,New York,NY,175.09
2014-06-01,Cleveland,OH,106.56
2014-06-01,Portland,OR,168.94
2014-06-01,Dallas,TX,140.1
2014-06-01,Seattle,WA,169.9
2014-06-01,10,Composite,187.18
2014-06-01,20,Composite,172.3
2014-06-01,US,National,166.32
2014-07-01,Phoenix,AZ,147.2
2014-07-01,Los Angeles,CA,224.56
2014-07-01,San Diego,CA,203.64
2014-07-01,San Francisco,CA,195.48
2014-07-01,Denver,CO,155.36
2014-07-01,Washington,DC,210.49
2014-07-01,Miami,FL,187.64
2014-07-01,Tampa,FL,162.02
2014-07-01,Atlanta,GA,118.9
2014-07-01,Chicago,IL,130.98
2014-07-01,Boston,MA,176.38
2014-07-01,Detroit,MI,98.13
2014-07-01,Minneapolis,MN,142.0
2014-07-01,Charlotte,NC,128.21
2014-07-01,Las Vegas,NV,135.92
2014-07-01,New York,NY,177.03
2014-07-01,Cleveland,OH,107.13
2014-07-01,Portland,OR,170.06
2014-07-01,Dallas,TX,141.2
2014-07-01,Seattle,WA,170.8
2014-07-01,10,Composite,188.28
2014-07-01,20,Composite,173.2
2014-07-01,US,National,167.24
2014-08-01,Phoenix,AZ,147.5
2014-08-01,Los Angeles,CA,224.43
2014-08-01,San Diego,CA,203.32
2014-08-01,San Francisco,CA,194.57
2014-08-01,Denver,CO,156.14
2014-08-01,Washington,DC,210.22
2014-08-01,Miami,FL,188.11
2014-08-01,Tampa,FL,162.3
2014-08-01,Atlanta,GA,119.3
2014-08-01,Chicago,IL,131.64
2014-08-01,Boston,MA,176.59
2014-08-01,Detroit,MI,98.72
2014-08-01,Minneapolis,MN,142.5
2014-08-01,Charlotte,NC,128.2
2014-08-01,Las Vegas,NV,136.66
2014-08-01,New York,NY,177.88
2014-08-01,Cleveland,OH,107.36
2014-08-01,Portland,OR,170.57
2014-08-01,Dallas,TX,142.0
2014-08-01,Seattle,WA,170.8
2014-08-01,10,Composite,188.57
2014-08-01,20,Composite,173.6
2014-08-01,US,National,167.56
2014-09-01,Phoenix,AZ,147.4
2014-09-01,Los Angeles,CA,224.47
2014-09-01,San Diego,CA,203.18
2014-09-01,San Francisco,CA,194.65
2014-09-01,Denver,CO,156.41
2014-09-01,Washington,DC,209.17
2014-09-01,Miami,FL,189.34
2014-09-01,Tampa,FL,162.54
2014-09-01,Atlanta,GA,119.0
2014-09-01,Chicago,IL,130.96
2014-09-01,Boston,MA,176.4
2014-09-01,Detroit,MI,98.34
2014-09-01,Minneapolis,MN,142.4
2014-09-01,Charlotte,NC,128.79
2014-09-01,Las Vegas,NV,137.07
2014-09-01,New York,NY,177.42
2014-09-01,Cleveland,OH,107.31
2014-09-01,Portland,OR,170.77
2014-09-01,Dallas,TX,142.4
2014-09-01,Seattle,WA,170.3
2014-09-01,10,Composite,188.34
2014-09-01,20,Composite,173.4
2014-09-01,US,National,167.35
2014-10-01,Phoenix,AZ,147.5
2014-10-01,Los Angeles,CA,225.11
2014-10-01,San Diego,CA,203.08
2014-10-01,San Francisco,CA,196.33
2014-10-01,Denver,CO,157.15
2014-10-01,Washington,DC,208.36
2014-10-01,Miami,FL,190.09
2014-10-01,Tampa,FL,163.69
2014-10-01,Atlanta,GA,118.8
2014-10-01,Chicago,IL,129.62
2014-10-01,Boston,MA,175.6
2014-10-01,Detroit,MI,98.22
2014-10-01,Minneapolis,MN,141.9
2014-10-01,Charlotte,NC,128.63
2014-10-01,Las Vegas,NV,137.13
2014-10-01,New York,NY,176.4
2014-10-01,Cleveland,OH,106.61
2014-10-01,Portland,OR,170.33
2014-10-01,Dallas,TX,142.6
2014-10-01,Seattle,WA,170.2
2014-10-01,10,Composite,188.07
2014-10-01,20,Composite,173.2
2014-10-01,US,National,167.03
2014-11-01,Phoenix,AZ,147.7
2014-11-01,Los Angeles,CA,225.77
2014-11-01,San Diego,CA,203.99
2014-11-01,San Francisco,CA,196.67
2014-11-01,Denver,CO,157.32
2014-11-01,Washington,DC,207.17
2014-11-01,Miami,FL,191.26
2014-11-01,Tampa,FL,165.01
2014-11-01,Atlanta,GA,118.9
2014-11-01,Chicago,IL,127.87
2014-11-01,Boston,MA,175.27
2014-11-01,Detroit,MI,97.29
2014-11-01,Minneapolis,MN,140.9
2014-11-01,Charlotte,NC,128.26
2014-11-01,Las Vegas,NV,137.55
2014-11-01,New York,NY,174.77
2014-11-01,Cleveland,OH,106.36
2014-11-01,Portland,OR,170.47
2014-11-01,Dallas,TX,142.7
2014-11-01,Seattle,WA,169.6
2014-11-01,10,Composite,187.5
2014-11-01,20,Composite,172.7
2014-11-01,US,National,166.79
2014-12-01,Phoenix,AZ,147.8
2014-12-01,Los Angeles,CA,226.57
2014-12-01,San Diego,CA,203.45
2014-12-01,San Francisco,CA,197.48
2014-12-01,Denver,CO,158.18
2014-12-01,Washington,DC,206.74
2014-12-01,Miami,FL,192.37
2014-12-01,Tampa,FL,165.08
2014-12-01,Atlanta,GA,119.1
2014-12-01,Chicago,IL,126.77
2014-12-01,Boston,MA,174.96
2014-12-01,Detroit,MI,96.91
2014-12-01,Minneapolis,MN,140.4
2014-12-01,Charlotte,NC,128.4
2014-12-01,Las Vegas,NV,137.33
2014-12-01,New York,NY,174.71
2014-12-01,Cleveland,OH,105.8
2014-12-01,Portland,OR,170.69
2014-12-01,Dallas,TX,142.8
2014-12-01,Seattle,WA,169.7
2014-12-01,10,Composite,187.57
2014-12-01,20,Composite,172.8
2014-12-01,US,National,166.61
2015-01-01,Phoenix,AZ,147.8
